Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
680 (s);10.29;4.51;42.47;160.82;275.46;2032.28;20.38;46.83;29.60;12.52;24.39;36.36;19.35;46.86;
685 (s);10.29;4.51;42.47;162.87;312.70;2032.20;20.38;46.84;29.59;12.54;24.40;36.36;19.35;46.51;
690 (s);10.29;4.51;42.49;164.09;417.81;2032.32;20.39;46.86;29.57;12.51;24.41;36.37;19.35;46.39;
695 (s);10.28;4.51;42.47;160.43;414.59;2032.40;20.39;46.87;29.59;12.52;24.42;36.37;19.35;46.49;
700 (s);10.29;4.51;42.49;160.43;417.24;2032.40;20.39;46.89;29.58;12.51;24.42;36.37;19.35;46.42;
705 (s);10.29;4.51;42.48;164.00;416.77;2032.24;20.39;46.92;29.56;12.54;24.43;36.37;19.36;46.38;
710 (s);10.29;4.51;42.48;162.81;345.85;2032.37;20.39;46.94;29.56;12.55;24.45;36.37;19.37;46.59;
715 (s);10.29;4.51;42.46;161.05;313.30;2032.49;20.39;46.95;29.57;12.53;24.45;36.38;19.37;46.48;
720 (s);10.29;4.51;42.49;161.66;340.14;2032.34;20.40;46.97;29.55;12.51;24.45;36.38;19.38;46.43;
725 (s);10.29;4.50;42.47;161.57;387.99;2032.25;20.40;47.00;29.56;12.51;24.43;36.38;19.39;46.34;
730 (s);10.29;4.50;42.47;160.99;413.90;2032.34;20.40;47.01;29.54;12.51;24.42;36.38;19.39;46.20;
735 (s);10.29;4.51;42.48;161.07;414.60;2032.32;20.40;47.02;29.54;12.51;24.41;36.37;19.39;46.14;
740 (s);10.29;4.51;42.48;161.58;418.64;2032.24;20.41;47.03;29.54;12.52;24.41;36.37;19.39;46.10;
745 (s);10.29;4.50;42.48;163.43;353.35;2032.21;20.41;47.06;29.53;12.50;24.42;36.38;19.38;46.05;
750 (s);10.29;4.50;42.48;163.27;309.04;2032.42;20.41;47.06;29.52;12.51;24.43;36.38;19.38;46.25;
755 (s);10.29;4.51;42.47;161.36;289.84;2032.27;20.41;47.08;29.51;12.52;24.44;36.38;19.38;46.12;
760 (s);10.29;4.51;42.49;159.95;377.86;2032.37;20.41;47.09;29.50;12.52;24.44;36.39;19.38;46.24;
765 (s);10.29;4.51;42.49;162.13;414.90;2032.32;20.41;47.11;29.49;12.52;24.44;36.39;19.39;46.26;
770 (s);10.29;4.50;42.47;159.93;420.67;2032.27;20.41;47.13;29.50;12.51;24.44;36.39;19.39;46.36;
775 (s);10.29;4.51;42.48;161.83;419.27;2032.35;20.41;47.15;29.48;12.53;24.42;36.39;19.39;46.22;
780 (s);10.30;4.51;42.49;162.34;313.16;2032.22;20.41;47.16;29.48;12.53;24.42;36.39;19.39;46.38;
785 (s);10.30;4.51;42.48;162.61;310.28;2032.35;20.41;47.18;29.49;12.53;24.42;36.39;19.38;46.46;
790 (s);10.30;4.51;42.50;162.82;273.85;2032.44;20.41;47.20;29.48;12.53;24.43;36.40;19.38;46.52;
