Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
522 (s);10.07;3.86;59.69;256.77;276.60;3725.64;15.94;58.60;25.76;7.88;22.06;33.62;15.52;84.11;
527 (s);10.07;3.86;59.70;255.46;415.28;3725.15;15.96;58.61;25.76;7.86;22.07;33.63;15.53;84.00;
532 (s);10.07;3.86;59.68;255.26;286.14;3725.10;15.97;58.61;25.77;7.91;22.08;33.63;15.54;84.11;
537 (s);10.07;3.86;59.70;256.14;341.32;3725.67;15.98;58.62;25.77;7.89;22.09;33.63;15.54;83.96;
542 (s);10.07;3.86;59.72;254.03;301.73;3725.75;15.99;58.61;25.76;7.90;22.10;33.63;15.55;84.05;
547 (s);10.08;3.86;59.69;253.98;302.28;3725.77;15.99;58.63;25.75;7.90;22.09;33.63;15.56;84.09;
552 (s);10.08;3.86;59.70;255.13;327.06;3725.38;16.00;58.64;25.76;7.89;22.08;33.62;15.57;84.02;
557 (s);10.08;3.86;59.70;254.60;347.15;3725.06;16.00;58.64;25.76;7.90;22.08;33.63;15.58;84.17;
562 (s);10.07;3.86;59.69;255.62;373.07;3725.85;16.01;58.64;25.76;7.89;22.08;33.63;15.57;83.97;
567 (s);10.08;3.86;59.70;255.58;317.02;3725.23;16.01;58.65;25.74;7.89;22.09;33.64;15.57;84.20;
572 (s);10.08;3.86;59.71;256.19;330.01;3725.85;16.00;58.66;25.76;7.91;22.09;33.64;15.56;84.02;
577 (s);10.08;3.86;59.71;255.51;312.67;3725.44;16.00;58.68;25.77;7.91;22.09;33.64;15.56;84.11;
582 (s);10.08;3.87;59.70;255.86;302.63;3725.27;16.01;58.67;25.77;7.93;22.10;33.65;15.56;83.92;
587 (s);10.08;3.86;59.71;254.16;267.96;3726.10;16.01;58.68;25.75;7.90;22.11;33.66;15.56;84.03;
592 (s);10.08;3.86;59.71;254.26;291.62;3725.47;16.01;58.67;25.77;7.89;22.11;33.66;15.57;83.84;
597 (s);10.08;3.86;59.70;256.46;377.25;3725.61;16.01;58.69;25.77;7.91;22.11;33.66;15.57;84.22;
602 (s);10.08;3.86;59.69;256.29;372.74;3725.28;16.01;58.70;25.77;7.90;22.11;33.66;15.57;83.93;
607 (s);10.09;3.86;59.93;257.44;277.67;3725.88;16.01;58.71;25.77;7.91;22.11;33.66;15.57;84.01;
612 (s);10.08;3.86;59.95;255.15;300.76;3725.46;16.01;58.71;25.77;7.91;22.12;33.67;15.57;83.74;
617 (s);10.09;3.86;59.95;254.19;377.52;3725.58;16.01;58.72;25.77;7.91;22.15;33.67;15.58;83.96;
622 (s);10.09;3.86;60.43;255.34;290.03;3725.41;16.01;58.73;25.78;7.92;22.16;33.67;15.58;83.92;
627 (s);10.09;3.86;59.94;253.63;319.26;3725.71;16.01;58.74;25.79;7.92;22.16;33.67;15.59;84.16;
632 (s);10.09;3.87;60.17;256.02;330.60;3725.50;16.01;58.75;25.79;7.94;22.15;33.68;15.59;83.99;
637 (s);10.10;3.86;60.43;255.31;334.58;3725.83;16.01;58.76;25.79;7.91;22.15;33.68;15.60;84.18;
643 (s);10.10;3.86;59.95;254.98;336.92;3725.56;16.01;58.77;25.77;7.90;22.16;33.69;15.60;84.11;
648 (s);10.10;3.86;59.93;254.18;284.06;3725.36;16.01;58.77;25.78;7.92;22.19;33.69;15.60;84.07;
653 (s);10.10;3.87;60.18;254.46;290.88;3725.81;16.01;58.77;25.77;7.94;22.21;33.69;15.60;84.09;
658 (s);10.10;3.87;59.94;254.98;297.17;3725.42;16.01;58.77;25.77;7.94;22.23;33.69;15.61;84.23;
663 (s);10.10;3.87;59.94;255.43;396.47;3725.41;16.01;58.80;25.77;7.94;22.24;33.70;15.62;84.13;
668 (s);10.11;3.87;60.09;253.36;317.32;3726.01;16.01;58.82;25.76;7.98;22.24;33.70;15.63;84.13;
673 (s);10.11;3.87;59.94;255.43;278.83;3725.15;16.01;58.83;25.78;7.95;22.23;33.71;15.64;84.13;
678 (s);10.11;3.87;60.19;253.11;342.18;3725.74;16.01;58.83;25.78;7.94;22.23;33.72;15.65;83.90;
683 (s);10.11;3.87;60.19;257.02;405.72;3725.24;16.01;58.84;25.78;7.96;22.24;33.73;15.66;84.27;
688 (s);10.11;3.87;59.95;256.40;350.88;3725.20;16.01;58.84;25.76;7.95;22.26;33.74;15.65;84.05;
693 (s);10.12;3.87;60.44;254.93;292.53;3725.10;16.01;58.84;25.77;7.97;22.28;33.75;15.65;83.96;
698 (s);10.12;3.87;60.39;255.03;383.31;3725.81;16.00;58.84;25.77;7.96;22.28;33.76;15.66;84.31;
703 (s);10.12;3.87;60.43;254.39;272.89;3726.26;16.00;58.83;25.77;7.99;22.27;33.76;15.67;84.03;
708 (s);10.12;3.87;60.42;255.18;349.42;3725.56;16.01;58.83;25.78;7.97;22.26;33.78;15.67;84.07;
713 (s);10.12;3.87;60.43;256.87;307.82;3725.26;16.01;58.84;25.78;7.97;22.25;33.78;15.68;83.90;
718 (s);10.12;3.87;60.17;256.36;393.82;3725.30;16.01;58.84;25.78;7.97;22.22;33.79;15.68;84.07;
723 (s);10.12;3.87;59.94;256.21;274.34;3725.43;16.01;58.86;25.78;7.97;22.21;33.79;15.68;84.24;
728 (s);10.12;3.87;59.96;255.78;351.67;3725.69;16.02;58.87;25.79;7.98;22.20;33.79;15.67;84.12;
733 (s);10.12;3.87;59.95;254.07;393.61;3725.82;16.03;58.86;25.80;7.98;22.20;33.79;15.67;84.44;
