Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1380 (s);8.61;3.75;50.05;506.79;509.30;2899.98;13.48;49.35;21.71;7.02;21.24;28.35;13.39;58.74;
1390 (s);8.61;3.75;50.26;508.42;512.50;2899.86;13.49;49.33;21.71;7.03;21.22;28.37;13.40;58.76;
1400 (s);8.61;3.75;50.74;507.56;509.55;2900.10;13.49;49.34;21.72;7.04;21.20;28.39;13.42;58.85;
1410 (s);8.61;3.75;50.74;508.47;508.23;2900.03;13.51;49.34;21.73;7.04;21.21;28.39;13.43;58.65;
1420 (s);8.61;3.75;50.51;506.26;511.04;2900.14;13.52;49.34;21.74;7.04;21.19;28.40;13.44;58.91;
1430 (s);8.61;3.75;50.74;504.31;507.35;2899.79;13.53;49.33;21.73;7.04;21.19;28.39;13.45;58.51;
1440 (s);8.61;3.75;50.97;503.65;509.12;2899.96;13.54;49.32;21.77;7.05;21.18;28.38;13.45;58.75;
1450 (s);8.61;3.75;50.98;506.88;511.08;2899.95;13.56;49.34;21.79;7.06;21.16;28.39;13.45;58.77;
1460 (s);8.61;3.75;50.97;503.41;511.95;2900.06;13.57;49.33;21.75;7.07;21.14;28.37;13.45;58.75;
1470 (s);8.61;3.75;50.98;503.95;505.79;2899.90;13.56;49.31;21.75;7.05;21.13;28.40;13.44;58.79;
1480 (s);8.61;3.75;50.97;504.93;511.03;2899.96;13.55;49.28;21.76;7.06;21.13;28.36;13.43;58.72;
1490 (s);8.60;3.75;50.99;505.80;508.56;2899.79;13.54;49.28;21.76;7.04;21.13;28.36;13.42;58.56;
1501 (s);8.60;3.75;50.99;503.65;507.32;2899.64;13.54;49.27;21.75;7.04;21.14;28.36;13.42;58.57;
1511 (s);8.61;3.75;50.98;500.01;508.07;2899.95;13.54;49.24;21.72;7.05;21.15;28.35;13.41;58.79;
1521 (s);8.60;3.75;51.00;504.70;509.66;2899.91;13.53;49.21;21.72;7.02;21.16;28.34;13.41;58.68;
1531 (s);8.60;3.75;50.99;504.41;505.94;2899.89;13.53;49.20;21.73;7.04;21.16;28.36;13.42;58.83;
1541 (s);8.60;3.75;50.98;504.94;511.22;2899.61;13.53;49.19;21.72;7.03;21.17;28.35;13.41;58.73;
1551 (s);8.60;3.75;50.98;505.18;508.29;2899.52;13.53;49.20;21.75;7.04;21.18;28.39;13.41;58.70;
1561 (s);8.61;3.75;51.00;507.02;511.35;2899.52;13.53;49.18;21.74;7.04;21.18;28.37;13.41;58.63;
1571 (s);8.60;3.75;50.98;504.09;511.75;2899.66;13.53;49.15;21.73;7.03;21.18;28.36;13.41;58.83;
1581 (s);8.61;3.75;50.98;508.41;509.33;2899.78;13.52;49.13;21.74;7.03;21.15;28.38;13.42;58.61;
1591 (s);8.60;3.75;51.00;504.45;512.19;2899.87;13.52;49.12;21.71;7.05;21.13;28.35;13.42;58.58;
1601 (s);8.60;3.75;50.99;503.55;510.37;2899.49;13.51;49.12;21.73;7.03;21.13;28.36;13.41;58.56;
1611 (s);8.60;3.75;50.98;503.49;510.15;2899.56;13.52;49.10;21.72;7.03;21.13;28.34;13.40;58.68;
1621 (s);8.60;3.75;50.99;509.16;510.47;2899.74;13.52;49.08;21.73;7.03;21.13;28.36;13.40;58.57;
1631 (s);8.60;3.75;50.99;503.78;507.53;2899.71;13.53;49.07;21.73;7.04;21.12;28.34;13.40;58.70;
1642 (s);8.60;3.75;50.98;504.03;508.50;2899.80;13.53;49.06;21.72;7.03;21.13;28.33;13.39;58.72;
1652 (s);8.60;3.75;51.00;505.50;508.67;2899.76;13.52;49.05;21.72;7.03;21.14;28.34;13.40;58.82;
1662 (s);8.60;3.75;50.99;505.16;508.04;2899.65;13.52;49.02;21.71;7.02;21.16;28.33;13.40;58.71;
1672 (s);8.60;3.75;50.98;506.37;510.90;2899.87;13.53;49.04;21.75;7.05;21.17;28.34;13.41;58.63;
1682 (s);8.61;3.75;50.98;506.67;509.52;2899.61;13.55;49.06;21.76;7.07;21.17;28.35;13.41;58.55;
1692 (s);8.60;3.75;50.98;505.57;509.90;2899.70;13.56;49.06;21.78;7.05;21.16;28.37;13.42;58.73;
1702 (s);8.60;3.75;50.99;507.25;512.45;2899.87;13.57;49.06;21.82;7.05;21.15;28.36;13.43;58.70;
1712 (s);8.60;3.75;51.00;507.20;510.63;2899.59;13.57;49.04;21.81;7.04;21.15;28.35;13.43;58.73;
1722 (s);8.60;3.75;50.98;504.94;509.58;2899.84;13.57;49.03;21.81;7.04;21.19;28.35;13.43;58.71;
1732 (s);8.60;3.75;50.99;503.61;507.48;2899.90;13.57;49.02;21.78;7.04;21.22;28.35;13.43;58.64;
1742 (s);8.60;3.75;51.01;508.82;511.67;2899.75;13.57;49.01;21.80;7.05;21.25;28.39;13.44;58.87;
1752 (s);8.61;3.76;51.00;505.45;512.13;2899.81;13.58;49.02;21.81;7.08;21.27;28.39;13.46;58.75;
1762 (s);8.61;3.76;51.21;505.87;510.22;2899.89;13.61;49.04;21.80;7.10;21.27;28.41;13.48;58.74;
1772 (s);8.61;3.76;51.46;507.44;509.80;2899.89;13.63;49.05;21.81;7.10;21.26;28.43;13.50;58.77;
1782 (s);8.61;3.76;51.47;504.69;509.11;2899.69;13.63;49.05;21.83;7.10;21.26;28.41;13.50;58.66;
1793 (s);8.61;3.76;51.49;508.70;514.71;2899.66;13.64;49.03;21.86;7.12;21.27;28.42;13.51;58.65;
1803 (s);8.62;3.76;51.49;508.30;512.05;2899.70;13.64;49.02;21.87;7.12;21.26;28.45;13.51;58.84;
1813 (s);8.61;3.76;51.49;506.89;510.11;2899.92;13.64;49.00;21.85;7.14;21.26;28.46;13.51;58.81;
1823 (s);8.62;3.76;51.48;506.26;510.14;2899.88;13.64;48.99;21.85;7.14;21.26;28.43;13.51;58.89;
1833 (s);8.62;3.76;51.47;506.01;506.56;2899.85;13.64;48.96;21.85;7.14;21.29;28.43;13.51;58.79;
1843 (s);8.62;3.76;51.46;506.93;507.62;2899.83;13.63;48.94;21.83;7.14;21.31;28.46;13.51;58.87;
1853 (s);8.62;3.76;51.48;506.38;507.87;2899.58;13.63;48.95;21.84;7.14;21.31;28.45;13.52;58.72;
1863 (s);8.62;3.76;51.50;504.56;508.73;2899.77;13.63;48.96;21.88;7.14;21.29;28.47;13.53;58.73;
1873 (s);8.62;3.77;51.49;504.81;508.26;2899.64;13.64;48.94;21.86;7.16;21.26;28.49;13.53;58.50;
1883 (s);8.62;3.76;51.49;501.44;504.19;2899.73;13.64;48.94;21.86;7.15;21.26;28.44;13.54;58.78;
1893 (s);8.62;3.76;51.50;508.40;509.28;2899.64;13.63;48.95;21.84;7.15;21.27;28.49;13.52;58.79;
1903 (s);8.62;3.76;51.49;506.85;506.12;2899.65;13.62;48.95;21.85;7.14;21.27;28.47;13.52;58.81;
1913 (s);8.62;3.76;51.48;506.32;510.01;2899.69;13.62;48.95;21.83;7.16;21.26;28.46;13.53;58.89;
1924 (s);8.62;3.77;51.49;504.17;505.14;2899.68;13.63;48.94;21.86;7.17;21.27;28.46;13.53;58.83;
1934 (s);8.62;3.77;51.49;506.06;506.71;2899.55;13.63;48.93;21.87;7.16;21.26;28.47;13.53;58.78;
1944 (s);8.62;3.77;51.47;505.36;508.40;2899.94;13.63;48.91;21.89;7.16;21.26;28.48;13.52;58.76;
1954 (s);8.61;3.76;51.48;509.99;509.69;2899.92;13.63;48.91;21.89;7.15;21.27;28.50;13.53;58.83;
1964 (s);8.62;3.76;51.47;506.77;508.12;2899.68;13.63;48.92;21.87;7.15;21.28;28.47;13.53;58.77;
1974 (s);8.62;3.77;51.49;505.19;510.73;2899.92;13.63;48.91;21.87;7.17;21.28;28.45;13.53;58.73;
1984 (s);8.62;3.77;51.48;506.19;508.28;2899.54;13.63;48.90;21.86;7.17;21.27;28.47;13.54;58.84;
1994 (s);8.62;3.77;51.47;505.68;508.88;2899.69;13.64;48.92;21.89;7.17;21.28;28.47;13.55;58.61;
2004 (s);8.62;3.77;51.48;505.55;507.24;2899.79;13.66;48.93;21.89;7.17;21.27;28.46;13.55;58.78;
2014 (s);8.62;3.77;51.48;507.20;509.87;2899.56;13.66;48.93;21.88;7.20;21.27;28.47;13.55;58.79;
2024 (s);8.62;3.77;51.48;508.92;515.04;2899.79;13.65;48.92;21.87;7.16;21.27;28.46;13.54;58.67;
2034 (s);8.62;3.77;51.48;505.34;509.45;2899.81;13.65;48.88;21.90;7.17;21.30;28.47;13.54;58.69;
2044 (s);8.62;3.77;51.47;507.65;511.66;2899.79;13.64;48.87;21.90;7.17;21.32;28.47;13.54;58.89;
2054 (s);8.62;3.77;51.51;506.88;510.52;2899.67;13.65;48.87;21.90;7.18;21.34;28.49;13.55;58.81;
2065 (s);8.62;3.77;51.46;502.79;510.86;2899.80;13.66;48.86;21.89;7.18;21.35;28.50;13.55;58.78;
2075 (s);8.63;3.77;51.49;506.20;511.11;2899.92;13.67;48.87;21.90;7.18;21.35;28.50;13.56;58.75;
2085 (s);8.63;3.77;51.49;507.51;508.38;2899.85;13.67;48.86;21.89;7.18;21.35;28.51;13.56;58.83;
2095 (s);8.63;3.77;51.49;507.03;513.43;2899.86;13.66;48.86;21.90;7.20;21.33;28.50;13.57;58.69;
2105 (s);8.62;3.77;51.22;507.62;508.50;2899.61;13.65;48.83;21.87;7.18;21.35;28.51;13.56;58.80;
2115 (s);8.63;3.77;51.23;501.44;505.87;2899.92;13.64;48.82;21.87;7.20;21.38;28.49;13.56;58.81;
2125 (s);8.63;3.77;50.99;507.26;508.41;2899.69;13.64;48.81;21.85;7.20;21.38;28.52;13.56;58.77;
2135 (s);8.63;3.77;50.98;504.82;507.59;2899.75;13.64;48.81;21.84;7.20;21.37;28.52;13.57;58.63;
